subNo condition blockNo trialNo trialID currentFrequency cueTargetInterval randomPreCueInterval response responseAccuracy startTime responseTime RT
18 irregular 2 40 140 65 3 0.431 slower 0 3.275532e+06 3.275536e+06 4.182
18 irregular 2 41 141 54 2.500000e+00 0.577 slower 1 3.275538e+06 3.275542e+06 3.594
18 irregular 2 42 142 54 1.500000e+00 0.487 faster 0 3.275543e+06 3.275545e+06 2.306
18 irregular 2 43 143 53 2 0.540 slower 1 3.275546e+06 3.275549e+06 3.118
18 irregular 2 44 144 66 3 0.594 faster 1 3.275551e+06 3.275555e+06 4.123
18 irregular 2 45 145 66 2 0.589 faster 1 3.275557e+06 3.275559e+06 2.883
18 irregular 2 46 146 55 1 0.481 faster 0 3.275561e+06 3.275562e+06 1.842
18 irregular 2 47 147 54 2 0.466 faster 0 3.275564e+06 3.275567e+06 3.172
18 irregular 2 48 148 53 3 0.171 faster 0 3.275568e+06 3.275572e+06 3.893
18 irregular 2 49 149 52 2 0.347 faster 0 3.275573e+06 3.275576e+06 3.001
18 irregular 2 50 150 69 2.500000e+00 0.547 slower 0 3.275577e+06 3.275580e+06 3.550
18 irregular 2 51 151 70 3 0.175 faster 1 3.275581e+06 3.275586e+06 4.343
18 irregular 2 52 152 50 1.500000e+00 0.105 slower 1 3.275586e+06 3.275589e+06 2.568
18 irregular 2 53 153 51 2 0.381 faster 0 3.275590e+06 3.275593e+06 2.909
18 irregular 2 54 154 50 2 0.449 faster 0 3.275594e+06 3.275597e+06 3.042
18 irregular 2 55 155 71 1.500000e+00 0.275 slower 0 3.275598e+06 3.275601e+06 2.317
18 irregular 2 56 156 72 1 0.394 faster 1 3.275602e+06 3.275604e+06 1.859
18 irregular 2 57 157 48 3 0.484 faster 0 3.275605e+06 3.275609e+06 3.850
18 irregular 2 58 158 47 1 0.116 slower 1 3.275611e+06 3.275613e+06 1.857
18 irregular 2 59 159 72 1 0.244 faster 1 3.275614e+06 3.275616e+06 1.786
18 irregular 2 60 160 48 2.500000e+00 0.268 slower 1 3.275617e+06 3.275621e+06 3.968
18 irregular 2 61 161 49 3 0.216 slower 1 3.275622e+06 3.275626e+06 3.967
